time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,itt_route,itt_program_type,num_candidates,num_accepted,perc_accepted_candidates_on_route,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202526,Academic year,National,E92000001,England,History,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,History,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,History,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Mathematics,PG fee-funded,HEI,5634,1436,57,1644,29
202526,Academic year,National,E92000001,England,Mathematics,PG fee-funded,SCITT,2730,907,36,1049,38
202526,Academic year,National,E92000001,England,Mathematics,PG fee-funded,Total,6673,2343,93,2693,40
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried PGTA,HEI,77,5,0,5,6
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried PGTA,SCITT,731,65,3,68,9
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried PGTA,Total,772,70,3,73,9
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,HEI,135,1,0,1,1
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,SCITT,1567,98,4,101,6
202526,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Total,1608,99,4,102,6
202526,Academic year,National,E92000001,England,Mathematics,PG Total,HEI,5754,1442,56,1650,29
202526,Academic year,National,E92000001,England,Mathematics,PG Total,SCITT,4100,1070,42,1218,30
202526,Academic year,National,E92000001,England,Mathematics,PG Total,Total,7547,2512,97,2868,38
202526,Academic year,National,E92000001,England,Mathematics,Total,HEI,6134,1500,58,1709,28
202526,Academic year,National,E92000001,England,Mathematics,Total,SCITT,4179,1077,42,1227,29
202526,Academic year,National,E92000001,England,Mathematics,Total,Total,7940,2577,100,2936,37
202526,Academic year,National,E92000001,England,Mathematics,UG Teacher Degree Apprenticeship,HEI,401,58,4,59,15
202526,Academic year,National,E92000001,England,Mathematics,UG Teacher Degree Apprenticeship,SCITT,82,7,1,9,11
202526,Academic year,National,E92000001,England,Mathematics,UG Teacher Degree Apprenticeship,Total,428,65,3,68,16
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG fee-funded,HEI,2571,852,61,1009,39
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG fee-funded,SCITT,1175,498,36,568,48
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG fee-funded,Total,3055,1350,97,1577,52
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried PGTA,HEI,17,0,0,x,x
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried PGTA,SCITT,168,14,1,15,9
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried PGTA,Total,182,14,1,15,8
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,HEI,28,2,0,x,x
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,SCITT,351,25,2,29,8
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,Total,361,27,2,31,9
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Total,HEI,2592,854,61,1011,39
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Total,SCITT,1423,537,39,612,43
202526,Academic year,National,E92000001,England,Modern Foreign Languages,PG Total,Total,3185,1391,100,1623,51
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,HEI,2592,854,61,1011,39
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,SCITT,1423,537,39,612,43
202526,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,3185,1391,100,1623,51
202526,Academic year,National,E92000001,England,Modern Foreign Languages,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Modern Foreign Languages,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Modern Foreign Languages,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Music,PG fee-funded,HEI,454,195,58,220,48
202526,Academic year,National,E92000001,England,Music,PG fee-funded,SCITT,289,118,35,139,48
202526,Academic year,National,E92000001,England,Music,PG fee-funded,Total,587,313,92,359,61
202526,Academic year,National,E92000001,England,Music,PG Salaried PGTA,HEI,4,0,0,x,x
202526,Academic year,National,E92000001,England,Music,PG Salaried PGTA,SCITT,63,8,2,8,13
202526,Academic year,National,E92000001,England,Music,PG Salaried PGTA,Total,65,8,2,8,12
202526,Academic year,National,E92000001,England,Music,PG Salaried School Direct,HEI,7,0,0,x,x
202526,Academic year,National,E92000001,England,Music,PG Salaried School Direct,SCITT,105,18,5,18,17
202526,Academic year,National,E92000001,England,Music,PG Salaried School Direct,Total,105,18,5,18,17
202526,Academic year,National,E92000001,England,Music,PG Total,HEI,463,195,58,220,48
202526,Academic year,National,E92000001,England,Music,PG Total,SCITT,390,144,42,165,42
202526,Academic year,National,E92000001,England,Music,PG Total,Total,669,339,100,385,58
202526,Academic year,National,E92000001,England,Music,Total,HEI,463,195,58,220,48
202526,Academic year,National,E92000001,England,Music,Total,SCITT,390,144,42,165,42
202526,Academic year,National,E92000001,England,Music,Total,Total,669,339,100,385,58
202526,Academic year,National,E92000001,England,Music,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Music,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Music,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG fee-funded,HEI,16015,5841,60,6656,42
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG fee-funded,SCITT,8394,3201,33,3753,45
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG fee-funded,Total,19487,9042,93,10409,53
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried PGTA,HEI,308,16,0,16,5
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried PGTA,SCITT,2478,359,4,380,15
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried PGTA,Total,2651,375,4,396,15
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried School Direct,HEI,229,16,0,17,7
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried School Direct,SCITT,2854,252,3,274,10
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried School Direct,Total,2930,268,3,291,10
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Total,HEI,16333,5873,61,6689,41
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Total,SCITT,11181,3812,39,4407,39
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Total,Total,21459,9685,100,11096,52
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,HEI,16333,5873,61,6689,41
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,SCITT,11182,3812,39,4407,39
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,21460,9685,100,11096,52
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,UG Teacher Degree Apprenticeship,SCITT,1,0,0,x,x
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,UG Teacher Degree Apprenticeship,Total,1,0,0,x,x
202526,Academic year,National,E92000001,England,Others,PG fee-funded,HEI,1158,229,66,278,24
202526,Academic year,National,E92000001,England,Others,PG fee-funded,SCITT,439,98,28,130,30
202526,Academic year,National,E92000001,England,Others,PG fee-funded,Total,1386,327,95,408,29
202526,Academic year,National,E92000001,England,Others,PG Salaried PGTA,HEI,5,0,0,x,x
202526,Academic year,National,E92000001,England,Others,PG Salaried PGTA,SCITT,102,12,3,12,12
202526,Academic year,National,E92000001,England,Others,PG Salaried PGTA,Total,105,12,3,12,11
202526,Academic year,National,E92000001,England,Others,PG Salaried School Direct,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Others,PG Salaried School Direct,SCITT,86,7,2,7,8
202526,Academic year,National,E92000001,England,Others,PG Salaried School Direct,Total,86,7,2,7,8
202526,Academic year,National,E92000001,England,Others,PG Total,HEI,1160,229,66,278,24
202526,Academic year,National,E92000001,England,Others,PG Total,SCITT,555,117,34,149,27
202526,Academic year,National,E92000001,England,Others,PG Total,Total,1482,346,100,427,29
202526,Academic year,National,E92000001,England,Others,Total,HEI,1160,229,66,278,24
202526,Academic year,National,E92000001,England,Others,Total,SCITT,555,117,34,149,27
202526,Academic year,National,E92000001,England,Others,Total,Total,1482,346,100,427,29
202526,Academic year,National,E92000001,England,Others,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Others,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Others,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physical Education,PG fee-funded,HEI,2287,859,59,993,43
202526,Academic year,National,E92000001,England,Physical Education,PG fee-funded,SCITT,1207,525,36,603,50
202526,Academic year,National,E92000001,England,Physical Education,PG fee-funded,Total,2813,1384,94,1596,57
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried PGTA,HEI,65,6,0,6,9
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried PGTA,SCITT,479,61,4,61,13
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried PGTA,Total,519,67,5,67,13
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,HEI,19,1,0,x,x
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,SCITT,133,14,1,15,11
202526,Academic year,National,E92000001,England,Physical Education,PG Salaried School Direct,Total,144,15,1,16,11
202526,Academic year,National,E92000001,England,Physical Education,PG Total,HEI,2338,866,59,1000,43
202526,Academic year,National,E92000001,England,Physical Education,PG Total,SCITT,1560,600,41,679,44
202526,Academic year,National,E92000001,England,Physical Education,PG Total,Total,3125,1466,100,1679,54
202526,Academic year,National,E92000001,England,Physical Education,Total,HEI,2338,866,59,1000,43
202526,Academic year,National,E92000001,England,Physical Education,Total,SCITT,1560,600,41,679,43
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,3125,1466,100,1679,54
202526,Academic year,National,E92000001,England,Physical Education,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physical Education,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physical Education,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physics,PG fee-funded,HEI,4904,875,70,1168,24
202526,Academic year,National,E92000001,England,Physics,PG fee-funded,SCITT,1009,344,27,391,39
202526,Academic year,National,E92000001,England,Physics,PG fee-funded,Total,5349,1219,97,1559,29
202526,Academic year,National,E92000001,England,Physics,PG Salaried PGTA,HEI,112,2,0,2,2
202526,Academic year,National,E92000001,England,Physics,PG Salaried PGTA,SCITT,139,6,0,6,4
202526,Academic year,National,E92000001,England,Physics,PG Salaried PGTA,Total,244,8,1,8,3
202526,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,HEI,41,2,0,2,5
202526,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,SCITT,974,29,2,29,3
202526,Academic year,National,E92000001,England,Physics,PG Salaried School Direct,Total,988,31,2,31,3
202526,Academic year,National,E92000001,England,Physics,PG Total,HEI,5008,879,70,1172,23
202526,Academic year,National,E92000001,England,Physics,PG Total,SCITT,1830,379,30,426,23
202526,Academic year,National,E92000001,England,Physics,PG Total,Total,5657,1258,100,1598,28
202526,Academic year,National,E92000001,England,Physics,Total,HEI,5008,879,70,1172,23
202526,Academic year,National,E92000001,England,Physics,Total,SCITT,1830,379,30,426,23
202526,Academic year,National,E92000001,England,Physics,Total,Total,2657,1258,100,1598,28
202526,Academic year,National,E92000001,England,Physics,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physics,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physics,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,13259,5579,58,6320,48
202526,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,7702,3178,33,3721,48
202526,Academic year,National,E92000001,England,Primary,PG fee-funded,Total,16841,8757,91,10041,60
202526,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,1391,101,1,104,7
202526,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,3440,684,7,722,21
202526,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,Total,4222,785,8,826,20
202526,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,150,19,0,19,13
202526,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,1173,73,1,80,7
202526,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Total,1277,92,1,99,8
202526,Academic year,National,E92000001,England,Primary,PG Total,HEI,14151,5699,58,6443,46
202526,Academic year,National,E92000001,England,Primary,PG Total,SCITT,10055,3935,40,4523,45
202526,Academic year,National,E92000001,England,Primary,PG Total,Total,19157,9634,99,10966,57
202526,Academic year,National,E92000001,England,Primary,Total,HEI,14863,5820,60,6582,44
202526,Academic year,National,E92000001,England,Primary,Total,SCITT,10210,3948,40,4537,44
202526,Academic year,National,E92000001,England,Primary,Total,Total,19915,9768,100,11119,56
202526,Academic year,National,E92000001,England,Primary,UG Teacher Degree Apprenticeship,HEI,740,121,2,139,19
202526,Academic year,National,E92000001,England,Primary,UG Teacher Degree Apprenticeship,SCITT,161,13,0,14,9
202526,Academic year,National,E92000001,England,Primary,UG Teacher Degree Apprenticeship,Total,808,134,1,153,19
202526,Academic year,National,E92000001,England,Religious Education,PG fee-funded,HEI,913,250,58,283,31
202526,Academic year,National,E92000001,England,Religious Education,PG fee-funded,SCITT,476,140,33,156,33
202526,Academic year,National,E92000001,England,Religious Education,PG fee-funded,Total,1166,390,91,439,38
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,33,2,0,2,6
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,SCITT,97,11,3,11,11
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,Total,122,13,3,13,11
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,HEI,19,3,1,x,x
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,SCITT,203,22,5,24,12
202526,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Total,211,25,6,27,13
202526,Academic year,National,E92000001,England,Religious Education,PG Total,HEI,948,255,60,288,30
202526,Academic year,National,E92000001,England,Religious Education,PG Total,SCITT,657,173,40,191,29
202526,Academic year,National,E92000001,England,Religious Education,PG Total,Total,1327,428,100,479,36
202526,Academic year,National,E92000001,England,Religious Education,Total,HEI,948,255,60,288,30
202526,Academic year,National,E92000001,England,Religious Education,Total,SCITT,657,173,40,191,29
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,1327,428,100,479,36
202526,Academic year,National,E92000001,England,Religious Education,UG Teacher Degree Apprenticeship,HEI,0,0,0,0,0
202526,Academic year,National,E92000001,England,Religious Education,UG Teacher Degree Apprenticeship,SCITT,0,0,0,0,0
202526,Academic year,National,E92000001,England,Religious Education,UG Teacher Degree Apprenticeship,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Secondary,PG fee-funded,HEI,30370,9840,60,11402,38
202526,Academic year,National,E92000001,England,Secondary,PG fee-funded,SCITT,14871,5584,34,6545,44
202526,Academic year,National,E92000001,England,Secondary,PG fee-funded,Total,36035,15424,94,17947,50
202526,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,HEI,564,27,0,27,5
202526,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,SCITT,3824,488,3,518,14
202526,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,Total,4166,515,3,545,13
202526,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,HEI,488,26,0,27,6
202526,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,SCITT,6628,483,3,518,8
202526,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Total,6764,509,3,545,8
202526,Academic year,National,E92000001,England,Secondary,PG Total,HEI,30935,9893,60,11456,37
202526,Academic year,National,E92000001,England,Secondary,PG Total,SCITT,20527,6555,40,7581,37
202526,Academic year,National,E92000001,England,Secondary,PG Total,Total,39259,16448,100,19037,48
202526,Academic year,National,E92000001,England,Secondary,Total,HEI,31309,9951,60,11515,37
202526,Academic year,National,E92000001,England,Secondary,Total,SCITT,20606,6562,40,7590,37
202526,Academic year,National,E92000001,England,Secondary,Total,Total,39643,16513,100,19105,48
202526,Academic year,National,E92000001,England,Secondary,UG Teacher Degree Apprenticeship,HEI,402,58,0,59,15
202526,Academic year,National,E92000001,England,Secondary,UG Teacher Degree Apprenticeship,SCITT,82,7,0,9,11
202526,Academic year,National,E92000001,England,Secondary,UG Teacher Degree Apprenticeship,Total,429,65,0,68,16
202526,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,HEI,15579,3999,59,4746,30
202526,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,SCITT,6741,2383,35,2792,41
202526,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,Total,18030,6382,94,7538,42
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,HEI,263,11,0,11,4
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,SCITT,1410,129,2,138,10
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,Total,1589,140,2,149,9
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,HEI,259,10,0,10,4
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,SCITT,3939,231,3,244,6
202526,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Total,4004,241,4,254,6
202526,Academic year,National,E92000001,England,STEM Subjects,PG Total,HEI,15849,4020,59,4767,30
202526,Academic year,National,E92000001,England,STEM Subjects,PG Total,SCITT,9899,2743,43,3174,32
202526,Academic year,National,E92000001,England,STEM Subjects,PG Total,Total,19592,6763,99,7941,41
202526,Academic year,National,E92000001,England,STEM Subjects,Total,HEI,16225,4078,60,4826,30
202526,Academic year,National,E92000001,England,STEM Subjects,Total,SCITT,9978,2750,40,3183,32
202526,Academic year,National,E92000001,England,STEM Subjects,Total,Total,19980,6828,100,8009,40
202526,Academic year,National,E92000001,England,STEM Subjects,UG Teacher Degree Apprenticeship,HEI,402,58,1,59,15
202526,Academic year,National,E92000001,England,STEM Subjects,UG Teacher Degree Apprenticeship,SCITT,82,7,0,9,11
202526,Academic year,National,E92000001,England,STEM Subjects,UG Teacher Degree Apprenticeship,Total,429,65,1,68,16
202526,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,41170,15419,59,17722,43
202526,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,21827,8762,34,10266,47
202526,Academic year,National,E92000001,England,Total,PG fee-funded,Total,49656,24181,93,27988,56
202526,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,1915,128,0,131,7
202526,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,6984,1172,4,1240,18
202526,Academic year,National,E92000001,England,Total,PG Salaried PGTA,Total,8020,1300,5,1371,17
202526,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,636,45,0,46,7
202526,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,7647,556,2,598,8
202526,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Total,7866,601,2,644,8
202526,Academic year,National,E92000001,England,Total,PG Total,HEI,42477,15592,59,17899,42
202526,Academic year,National,E92000001,England,Total,PG Total,SCITT,29292,10490,40,12104,41
202526,Academic year,National,E92000001,England,Total,PG Total,Total,54562,26082,99,30003,55
202526,Academic year,National,E92000001,England,Total,Total,HEI,43492,15771,60,18097,42
202526,Academic year,National,E92000001,England,Total,Total,SCITT,29511,10510,40,12127,41
202526,Academic year,National,E92000001,England,Total,Total,Total,55626,26281,100,30224,54
202526,Academic year,National,E92000001,England,Total,UG Teacher Degree Apprenticeship,HEI,1082,179,1,198,18
202526,Academic year,National,E92000001,England,Total,UG Teacher Degree Apprenticeship,SCITT,230,20,0,23,10
202526,Academic year,National,E92000001,England,Total,UG Teacher Degree Apprenticeship,Total,1166,199,1,221,19
